"","year","iso3_o","iso3_d","iso3num_o","iso3num_d","contig","distwces","comlang_off","comlang_ethno","comcol","comrelig","gdp_o","gdp_d","gatt_o","gatt_d","wto_o","wto_d","eu_o","eu_d","rta","rta_coverage","rta_type","entry_cost_o","entry_cost_d","tradeflow_comtrade_o"
"16742",1985,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,103729913.856,18555054.08,1,1,0,0,0,0,0,0,6,NA,NA,490076.844
"16743",1986,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,119773896.704,18762739.712,1,1,0,0,0,0,0,0,6,NA,NA,531444.688
"16744",1987,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,150986899.456,21606295.552,1,1,0,0,0,0,0,0,6,NA,NA,927053.125
"16745",1988,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,202308370.432,26515374.08,1,1,0,0,0,0,0,0,6,NA,NA,1354743.625
"16746",1989,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,248768512,31392968.704,1,1,0,0,0,0,0,0,6,NA,NA,1532267.25
"16747",1990,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,284757131.264,38899863.552,1,1,0,0,0,0,0,0,6,NA,NA,1758574.75
"16748",1991,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,332324536.32,45473128.448,1,1,0,0,0,0,0,0,6,NA,NA,2690880.75
"16749",1992,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,356117970.944,52157480.96,1,1,0,0,0,0,0,0,6,NA,NA,3198528.25
"16750",1993,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,391963082.752,60644917.248,1,1,0,0,0,0,0,0,6,NA,NA,3011741
"16751",1994,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,458704224.256,73775661.056,1,1,0,0,0,0,0,0,6,NA,NA,4051227.75
"16752",1995,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,559329574.912,87891558.4,1,1,1,1,0,0,0,0,6,NA,NA,5831702
"16753",1996,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,603413151.744,96400965.632,1,1,1,1,0,0,0,0,6,NA,NA,4648362
"16754",1997,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,560485236.736,100163600.384,1,1,1,1,0,0,0,0,6,NA,NA,4388027
"16755",1998,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,376481972.224,85707554.816,1,1,1,1,0,0,0,0,6,NA,NA,3237668.75
"16756",1999,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,486314999.808,86285336.576,1,1,1,1,0,0,0,0,6,NA,NA,4792705
"16757",2000,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,561633034.24,95835971.584,1,1,1,1,0,0,0,0,6,NA,NA,5365399.5
"16758",2001,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,533051998.208,89285091.328,1,1,1,1,0,0,0,0,6,NA,NA,4036512
"16759",2002,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,609020084.224,91941789.696,1,1,1,1,0,0,0,0,6,NA,NA,4184757
"16760",2003,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,680520777.728,97002307.584,1,1,1,1,0,0,0,0,6,18.4,1,4624471
"16761",2004,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,764880617.472,114186641.408,1,1,1,1,0,0,0,0,6,15.7,1,5619628
"16762",2005,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,898134310.912,127417876.48,1,1,1,1,0,0,0,0,6,15.7,0.9,7342722
"16763",2006,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,1011797983.232,147794116.608,1,1,1,1,0,0,1,3,5,18.2,0.8,9279803
"16764",2007,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,1122675851.264,179981090.816,1,1,1,1,0,0,1,3,5,17.1,0.8,11867090
"16765",2008,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,1002216030.208,192231211.008,1,1,1,1,0,0,1,3,5,16.9,0.9,16147313
"16766",2009,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,901934940.16,192406437.888,1,1,1,1,0,0,1,3,5,14.7,0.7,13542299
"16767",2010,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,1094499368.96,236420333.568,1,1,1,1,0,0,1,3,5,14.7,0.7,14979562
"16768",2011,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,1202463703.04,274065047.552,1,1,1,1,0,0,1,3,5,14.6,0.7,20168724
"16769",2012,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,1222807126.016,286908416,1,1,1,1,0,0,1,3,5,14.6,0.6,22269150
"16770",2013,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,1304553979.904,297941270.528,1,1,1,1,0,0,1,3,5,14.6,0.6,22238082
"16771",2014,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,1411333881.856,308142768.128,1,1,1,1,0,0,1,3,5,14.5,0.6,23842414
"16772",2015,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,1382763986.944,296840691.712,1,1,1,1,0,0,1,3,5,14.5,0.6,14905406
"16773",2016,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,1411245539.328,296965701.632,1,1,1,1,0,0,1,3,5,14.6,0.6,12433674
"16774",2017,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,1623901496.836,341863349.989,1,1,1,1,0,0,1,3,5,14.6,0.5,11595372
"16775",2018,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,1724845615.629,373217081.851,1,1,1,1,0,0,1,3,5,14.6,0.4,11724138
"16776",2019,"KOR","SGP",410,702,0,4631.185,0,1,0,0.005,1646739219.51,372062527.489,1,1,1,1,0,0,1,3,5,14.6,0.4,12611474
"16777",1948,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,NA,NA,0,1,0,0,0,0,0,0,6,NA,NA,NA
"16778",1949,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,NA,258300002.304,0,1,0,0,0,0,0,0,6,NA,NA,NA
"16779",1950,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,1880000,286499995.648,0,1,0,0,0,0,0,0,6,NA,NA,NA
"16780",1951,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,2083000.064,330800005.12,0,1,0,0,0,0,0,0,6,NA,NA,NA
"16781",1952,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,2367000.064,347999993.856,0,1,0,0,0,0,0,0,6,NA,NA,NA
"16782",1953,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,2660999.936,366800011.264,0,1,0,0,0,0,0,0,6,NA,NA,NA
"16783",1954,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,3678000.128,366800011.264,0,1,0,0,0,0,0,0,6,NA,NA,NA
"16784",1955,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,2289999.872,399999991.808,0,1,0,0,0,0,0,0,6,NA,NA,NA
"16785",1956,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,3030000.128,421700009.984,0,1,0,0,0,0,0,0,6,NA,NA,NA
"16786",1957,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,3942000.128,444000010.24,0,1,0,0,0,0,0,0,6,NA,NA,NA
"16787",1958,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,4094000.128,449700003.84,0,1,0,0,0,0,0,0,6,NA,NA,NA
"16788",1959,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,4350000.128,487899987.968,0,1,0,0,0,0,0,0,6,NA,NA,NA
"16789",1960,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,3891848.96,543299993.6,0,1,0,0,0,0,0,0,6,NA,NA,NA
"16790",1961,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,2357059.072,563300007.936,0,1,0,0,0,0,0,0,6,NA,NA,NA
"16791",1962,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,2745939.968,605099982.848,0,1,0,0,0,0,0,0,6,NA,NA,13248
"16792",1963,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,3863726.848,638600019.968,0,1,0,0,0,0,0,0,6,NA,NA,24984.85
"16793",1964,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,3358134.016,685800030.208,0,1,0,0,0,0,0,0,6,NA,NA,35542.844
"16794",1965,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,3017614.336,743699972.096,0,1,0,0,0,0,0,0,6,NA,NA,61684.004
"16795",1966,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,3806043.648,814999994.368,0,1,0,0,0,0,0,0,6,NA,NA,95769.852
"16796",1967,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,4702747.136,861700030.464,1,1,0,0,0,0,0,0,6,NA,NA,137421.391
"16797",1968,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,5955336.704,942500020.224,1,1,0,0,0,0,0,0,6,NA,NA,235428.406
"16798",1969,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,7475692.544,1019900002.304,1,1,0,0,0,0,0,0,6,NA,NA,312157.469
"16799",1970,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,9409775.616,1075899990.016,1,1,0,0,0,0,0,0,6,NA,NA,390542.344
"16800",1971,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,10418263.04,1167800008.704,1,1,0,0,0,0,0,0,6,NA,NA,532487.688
"16801",1972,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,11367558.144,1282400059.392,1,1,0,0,0,0,0,0,6,NA,NA,759119.438
"16802",1973,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,14538310.656,1428499988.48,1,1,0,0,0,0,0,0,6,NA,NA,1022406.75
"16803",1974,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,20426483.712,1548799967.232,1,1,0,0,0,0,0,0,6,NA,NA,1493755.375
"16804",1975,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,22797520.896,1688899944.448,1,1,0,0,0,0,0,0,6,NA,NA,1540241.375
"16805",1976,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,31354546.176,1877599977.472,1,1,0,0,0,0,0,0,6,NA,NA,2497857
"16806",1977,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,40255787.008,2086000001.024,1,1,0,0,0,0,0,0,6,NA,NA,3126646.5
"16807",1978,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,54273761.28,2356600111.104,1,1,0,0,0,0,0,0,6,NA,NA,4073147.5
"16808",1979,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,69731819.52,2632100085.76,1,1,0,0,0,0,0,0,6,NA,NA,4389091.5
"16809",1980,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,67802382.336,2862500020.224,1,1,0,0,0,0,0,0,6,NA,NA,4620184.5
"16810",1981,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,76240986.112,3211000020.992,1,1,0,0,0,0,0,0,6,NA,NA,5682860.5
"16811",1982,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,81639219.2,3344999907.328,1,1,0,0,0,0,0,0,6,NA,NA,6252656.5
"16812",1983,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,90524008.448,3638099968,1,1,0,0,0,0,0,0,6,NA,NA,8272205
"16813",1984,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,99983376.384,4040699936.768,1,1,0,0,0,0,0,0,6,NA,NA,10528336
"16814",1985,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,103729913.856,4346700103.68,1,1,0,0,0,0,0,0,6,NA,NA,10793070
"16815",1986,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,119773896.704,4590200160.256,1,1,0,0,0,0,0,0,6,NA,NA,13919319
"16816",1987,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,150986899.456,4870199836.672,1,1,0,0,0,0,0,0,6,NA,NA,18362916
"16817",1988,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,202308370.432,5252599775.232,1,1,0,0,0,0,0,0,6,NA,NA,21468452
"16818",1989,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,248768512,5657699811.328,1,1,0,0,0,0,0,0,6,NA,NA,20717250
"16819",1990,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,284757131.264,5979600060.416,1,1,0,0,0,0,0,0,6,NA,NA,19446002
"16820",1991,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,332324536.32,6173999759.36,1,1,0,0,0,0,0,0,6,NA,NA,18607322
"16821",1992,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,356117970.944,6539300044.8,1,1,0,0,0,0,0,0,6,NA,NA,18152986
"16822",1993,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,391963082.752,6878699978.752,1,1,0,0,0,0,0,0,6,NA,NA,18218446
"16823",1994,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,458704224.256,7308800163.84,1,1,0,0,0,0,0,0,6,NA,NA,20703308
"16824",1995,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,559329574.912,7664100179.968,1,1,1,1,0,0,0,0,6,NA,NA,24343552
"16825",1996,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,603413151.744,8100199792.64,1,1,1,1,0,0,0,0,6,NA,NA,21924308
"16826",1997,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,560485236.736,8608500154.368,1,1,1,1,0,0,0,0,6,NA,NA,21827644
"16827",1998,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,376481972.224,9089200422.912,1,1,1,1,0,0,0,0,6,NA,NA,22779774
"16828",1999,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,486314999.808,9660599894.016,1,1,1,1,0,0,0,0,6,NA,NA,29600462
"16829",2000,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,561633034.24,10284800409.6,1,1,1,1,0,0,0,0,6,NA,NA,37805748
"16830",2001,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,533051998.208,10621800153.088,1,1,1,1,0,0,0,0,6,NA,NA,31338320
"16831",2002,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,609020084.224,10977500200.96,1,1,1,1,0,0,0,0,6,NA,NA,32942178
"16832",2003,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,680520777.728,11510700048.384,1,1,1,1,0,0,0,0,6,18.4,0.7,34367684
"16833",2004,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,764880617.472,12274900140.032,1,1,1,1,0,0,0,0,6,15.7,0.7,43024728
"16834",2005,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,898134310.912,13093699584,1,1,1,1,0,0,0,0,6,15.7,0.8,41498228
"16835",2006,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,1011797983.232,13855900041.216,1,1,1,1,0,0,0,0,6,18.2,0.8,43319348
"16836",2007,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,1122675851.264,14477599703.04,1,1,1,1,0,0,0,0,6,17.1,0.7,45882808
"16837",2008,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,1002216030.208,14718600216.576,1,1,1,1,0,0,0,0,6,16.9,0.7,46496344
"16838",2009,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,901934940.16,14418700140.544,1,1,1,1,0,0,0,0,6,14.7,0.7,37796620
"16839",2010,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,1094499368.96,14964400062.464,1,1,1,1,0,0,0,0,6,14.7,1.4,49963040
"16840",2011,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,1202463703.04,15517900341.248,1,1,1,1,0,0,0,0,6,14.6,1.4,56413468
"16841",2012,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,1222807126.016,16163200303.104,1,1,1,1,0,0,1,3,5,14.6,1.4,58799756
"16842",2013,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,1304553979.904,16768099680.256,1,1,1,1,0,0,1,3,5,14.6,1.2,62303336
"16843",2014,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,1411333881.856,17393103405.056,1,1,1,1,0,0,1,3,5,14.5,1.2,70582008
"16844",2015,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,1382763986.944,18036648050.688,1,1,1,1,0,0,1,3,5,14.5,1.1,70098624
"16845",2016,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,1411245539.328,18569100263.424,1,1,1,1,0,0,1,3,5,14.6,1.1,66736572
"16846",2017,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,1623901496.836,19519353692,1,1,1,1,0,0,1,3,5,14.6,1.1,68839800
"16847",2018,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,1724845615.629,20580159776,1,1,1,1,0,0,1,3,5,14.6,1,73037168
"16848",2019,"KOR","USA",410,840,0,10624.665,0,1,0,0.065,1646739219.51,21433226000,1,1,1,1,0,0,1,3,5,14.6,1,73597640
"16849",1948,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,NA,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16850",1949,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,809880,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16851",1950,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,576219.968,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16852",1951,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,666179.968,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16853",1952,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,737630.016,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16854",1953,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,844600,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16855",1954,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,994169.984,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16856",1955,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,1185849.984,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16857",1956,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,1222329.984,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16858",1957,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,1271579.904,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16859",1958,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,1324739.968,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16860",1959,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,1377560.064,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16861",1960,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,1482710.016,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16862",1961,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,1512649.984,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16863",1962,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,1508270.08,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16864",1963,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,1586199.936,NA,1,0,0,0,0,0,0,0,6,NA,NA,720.677
"16865",1964,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,1454140.032,NA,1,0,0,0,0,0,0,0,6,NA,NA,966.046
"16866",1965,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,1615600,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16867",1966,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,1590610.048,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16868",1967,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,1706849.92,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16869",1968,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,2063250.048,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16870",1969,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,2134169.984,NA,1,0,0,0,0,0,0,0,6,NA,NA,749.099
"16871",1970,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,2176850.176,NA,1,0,0,0,0,0,0,0,6,NA,NA,668.007
"16872",1971,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,2224699.904,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16873",1972,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,2151810.048,4788600.32,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16874",1973,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,2995719.936,2852629.76,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16875",1974,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,3982700.032,7855320.064,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16876",1975,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,3637740.032,14720672.768,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16877",1976,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,4051100.16,19213023.232,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16878",1977,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,4150640.128,24871774.208,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16879",1978,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,4632189.952,23775832.064,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16880",1979,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,5312430.08,31225462.784,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16881",1980,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,5841880.064,43598745.6,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16882",1981,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,5618910.208,49333424.128,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16883",1982,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,5569189.888,46622720,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16884",1983,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,5656419.84,42803322.88,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16885",1984,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,37299998.72,41807953.92,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16886",1985,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,39729999.872,40603652.096,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16887",1986,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,40340000.768,33943611.392,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16888",1987,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,39779999.744,36384907.264,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16889",1988,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,36729999.36,36275675.136,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16890",1989,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,39500001.28,41464995.84,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16891",1990,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,42680000.512,50701443.072,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16892",1991,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,43710001.152,51552165.888,1,0,0,0,0,0,0,0,6,NA,NA,312.157
"16893",1992,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,49080000.512,54239170.56,1,0,0,0,0,0,0,0,6,NA,NA,747.916
"16894",1993,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,NA,55625170.944,1,0,0,0,0,0,0,0,6,NA,NA,NA
"16895",1994,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,NA,59305095.168,1,1,0,0,0,0,0,0,6,NA,NA,NA
"16896",1995,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,NA,65743667.2,1,1,1,0,0,0,0,0,6,NA,NA,NA
"16897",1996,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,NA,73571237.888,1,1,1,1,0,0,0,0,6,NA,NA,NA
"16898",1997,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,NA,78839005.184,1,1,1,1,0,0,0,0,6,NA,NA,NA
"16899",1998,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,NA,75674337.28,1,1,1,1,0,0,0,0,6,NA,NA,NA
"16900",1999,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,NA,84445478.912,1,1,1,1,0,0,0,0,6,NA,NA,NA
"16901",2000,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,8905066.496,104337375.232,1,1,1,1,0,0,0,0,6,NA,NA,NA
"16902",2001,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,6477790.72,103311646.72,1,1,1,1,0,0,0,0,6,NA,NA,NA
"16903",2002,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,6777632.768,109816201.216,1,1,1,1,0,0,0,0,6,NA,NA,NA
"16904",2003,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,10467109.888,124346359.808,1,1,1,1,0,0,0,0,6,NA,18.8,NA
"16905",2004,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,10567354.368,147824377.856,1,1,1,1,0,0,0,0,6,NA,17.5,NA
"16906",2005,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,11986972.672,180617019.392,1,1,1,1,0,0,0,0,6,NA,15.8,NA
"16907",2006,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,14502553.6,222105927.68,1,1,1,1,0,0,0,0,6,NA,13,NA
"16908",2007,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,20182476.8,257916141.568,1,1,1,1,0,0,0,0,6,NA,13.9,NA
"16909",2008,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,31862554.624,315474640.896,1,1,1,1,0,0,0,0,6,NA,11.6,NA
"16910",2009,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,36906180.608,253547462.656,1,1,1,1,0,0,0,0,6,NA,11.1,NA
"16911",2010,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,49540812.8,286049304.576,1,1,1,1,0,0,0,0,6,NA,12.6,30399.58
"16912",2011,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,59977326.592,347454046.208,1,1,1,1,0,0,0,0,6,NA,13.4,25996.076
"16913",2012,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,59731120.128,372313980.928,1,1,1,1,0,0,0,0,6,157.7,11,39406.426
"16914",2013,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,60132855.808,402340118.528,1,1,1,1,0,0,0,0,6,148.6,11.4,51100.395
"16915",2014,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,65574727.68,403197689.856,1,1,1,1,0,0,0,0,6,131.1,11.3,38119.285
"16916",2015,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,62600904.704,357949210.624,1,1,1,1,0,0,0,0,6,97.1,11.2,92326.359
"16917",2016,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,67429588.992,348743270.4,1,1,1,1,0,0,0,0,6,40.4,13,73631.617
"16918",2017,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,68945867.478,385605506.855,1,1,1,1,0,0,0,0,6,40.1,13.4,70537.977
"16919",2018,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,76168043.982,422215043.585,1,1,1,1,0,0,0,0,6,24.8,22.8,77175.633
"16920",2019,"MMR","ARE",104,784,0,4292.068,0,0,1,0.034,76085852.617,421142267.938,1,1,1,1,0,0,0,0,6,13.3,17.2,99286.25
"16921",1948,"MMR","BEL",104,56,0,8585.316,0,0,0,0.009,NA,NA,1,1,0,0,0,1,0,0,6,NA,NA,NA
